Ch,AziCorr(deg),Dist(m),Rfl,Azi(deg),Ele(deg),t(us),x(m),y(m),z(m),
25,0.00,0.000,0,64.44,0.00,917651,0.000,0.000,0.000,
26,0.00,0.000,0,64.44,0.00,917651,0.000,0.000,0.000,
27,0.00,0.000,0,64.44,0.00,917651,0.000,0.000,0.000,
28,0.00,0.000,0,64.44,0.00,917651,0.000,0.000,0.000,
29,0.00,0.000,0,64.44,0.00,917651,0.000,0.000,0.000,
30,0.00,0.000,0,64.44,0.00,917651,0.000,0.000,0.000,
31,0.00,0.000,0,64.44,0.00,917651,0.000,0.000,0.000,
32,0.00,0.000,0,64.44,0.00,917651,0.000,0.000,0.000,
1,0.00,0.000,0,64.62,0.00,917651,0.000,0.000,0.000,
2,0.00,0.000,0,64.62,0.00,917651,0.000,0.000,0.000,
3,0.00,0.000,0,64.62,0.00,917651,0.000,0.000,0.000,
4,0.00,0.000,0,64.62,0.00,917651,0.000,0.000,0.000,
5,0.00,0.000,0,64.62,0.00,917651,0.000,0.000,0.000,
6,0.00,0.000,0,64.62,0.00,917651,0.000,0.000,0.000,
10,0.00,0.000,0,64.62,0.00,917651,0.000,0.000,0.000,
17,0.00,0.000,0,64.62,0.00,917651,0.000,0.000,0.000,
20,0.00,0.000,0,64.62,0.00,917651,0.000,0.000,0.000,
24,0.00,0.000,0,64.62,0.00,917651,0.000,0.000,0.000,
25,0.00,0.000,0,64.62,0.00,917651,0.000,0.000,0.000,
26,0.00,0.000,0,64.62,0.00,917651,0.000,0.000,0.000,
27,0.00,0.000,0,64.62,0.00,917651,0.000,0.000,0.000,
28,0.00,0.000,0,64.62,0.00,917651,0.000,0.000,0.000,
29,0.00,0.000,0,64.62,0.00,917651,0.000,0.000,0.000,
30,0.00,0.000,0,64.62,0.00,917651,0.000,0.000,0.000,
31,0.00,0.000,0,64.62,0.00,917651,0.000,0.000,0.000,
32,0.00,0.000,0,64.62,0.00,917651,0.000,0.000,0.000,
1,0.00,0.000,0,64.62,0.00,917651,0.000,0.000,0.000,
2,0.00,0.000,0,64.62,0.00,917651,0.000,0.000,0.000,
3,0.00,0.000,0,64.62,0.00,917651,0.000,0.000,0.000,
4,0.00,0.000,0,64.62,0.00,917651,0.000,0.000,0.000,
5,0.00,0.000,0,64.62,0.00,917651,0.000,0.000,0.000,
6,0.00,0.000,0,64.62,0.00,917651,0.000,0.000,0.000,
10,0.00,0.000,0,64.62,0.00,917651,0.000,0.000,0.000,
17,0.00,0.000,0,64.62,0.00,917651,0.000,0.000,0.000,
20,0.00,0.000,0,64.62,0.00,917651,0.000,0.000,0.000,
24,0.00,0.000,0,64.62,0.00,917651,0.000,0.000,0.000,
25,0.00,0.000,0,64.62,0.00,917651,0.000,0.000,0.000,
26,0.00,0.000,0,64.62,0.00,917651,0.000,0.000,0.000,
27,0.00,0.000,0,64.62,0.00,917651,0.000,0.000,0.000,
28,0.00,0.000,0,64.62,0.00,917651,0.000,0.000,0.000,
29,0.00,0.000,0,64.62,0.00,917651,0.000,0.000,0.000,
30,0.00,0.000,0,64.62,0.00,917651,0.000,0.000,0.000,
31,0.00,0.000,0,64.62,0.00,917651,0.000,0.000,0.000,
32,0.00,0.000,0,64.62,0.00,917651,0.000,0.000,0.000,
1,0.00,0.000,0,64.80,0.00,917850,0.000,0.000,0.000,
2,0.00,0.000,0,64.80,0.00,917850,0.000,0.000,0.000,
3,0.00,0.000,0,64.80,0.00,917850,0.000,0.000,0.000,
4,0.00,0.000,0,64.80,0.00,917850,0.000,0.000,0.000,
5,0.00,0.000,0,64.80,0.00,917850,0.000,0.000,0.000,
6,0.00,0.000,0,64.80,0.00,917850,0.000,0.000,0.000,
10,0.00,0.000,0,64.80,0.00,917850,0.000,0.000,0.000,
17,0.00,0.000,0,64.80,0.00,917850,0.000,0.000,0.000,
20,0.00,0.000,0,64.80,0.00,917850,0.000,0.000,0.000,
24,0.00,0.000,0,64.80,0.00,917850,0.000,0.000,0.000,
25,0.00,0.000,0,64.80,0.00,917850,0.000,0.000,0.000,
26,0.00,0.000,0,64.80,0.00,917850,0.000,0.000,0.000,
27,0.00,0.000,0,64.80,0.00,917850,0.000,0.000,0.000,
28,0.00,0.000,0,64.80,0.00,917850,0.000,0.000,0.000,
29,0.00,0.000,0,64.80,0.00,917850,0.000,0.000,0.000,
30,0.00,0.000,0,64.80,0.00,917850,0.000,0.000,0.000,
31,0.00,0.000,0,64.80,0.00,917850,0.000,0.000,0.000,
32,0.00,0.000,0,64.80,0.00,917850,0.000,0.000,0.000,
1,0.00,0.000,0,64.80,0.00,917850,0.000,0.000,0.000,
2,0.00,0.000,0,64.80,0.00,917850,0.000,0.000,0.000,
3,0.00,0.000,0,64.80,0.00,917850,0.000,0.000,0.000,
4,0.00,0.000,0,64.80,0.00,917850,0.000,0.000,0.000,
5,0.00,0.000,0,64.80,0.00,917850,0.000,0.000,0.000,
6,0.00,0.000,0,64.80,0.00,917850,0.000,0.000,0.000,
10,0.00,0.000,0,64.80,0.00,917850,0.000,0.000,0.000,
17,0.00,0.000,0,64.80,0.00,917850,0.000,0.000,0.000,
20,0.00,0.000,0,64.80,0.00,917850,0.000,0.000,0.000,
24,0.00,0.000,0,64.80,0.00,917850,0.000,0.000,0.000,
25,0.00,0.000,0,64.80,0.00,917850,0.000,0.000,0.000,
26,0.00,0.000,0,64.80,0.00,917850,0.000,0.000,0.000,
27,0.00,0.000,0,64.80,0.00,917850,0.000,0.000,0.000,
28,0.00,0.000,0,64.80,0.00,917850,0.000,0.000,0.000,
29,0.00,0.000,0,64.80,0.00,917850,0.000,0.000,0.000,
30,0.00,0.000,0,64.80,0.00,917850,0.000,0.000,0.000,
31,0.00,0.000,0,64.80,0.00,917850,0.000,0.000,0.000,
32,0.00,0.000,0,64.80,0.00,917850,0.000,0.000,0.000,
1,0.00,0.000,0,64.98,0.00,917850,0.000,0.000,0.000,
2,0.00,0.000,0,64.98,0.00,917850,0.000,0.000,0.000,
3,0.00,0.000,0,64.98,0.00,917850,0.000,0.000,0.000,
4,0.00,0.000,0,64.98,0.00,917850,0.000,0.000,0.000,
5,0.00,0.000,0,64.98,0.00,917850,0.000,0.000,0.000,
6,0.00,0.000,0,64.98,0.00,917850,0.000,0.000,0.000,
17,0.00,0.000,0,64.98,0.00,917850,0.000,0.000,0.000,
19,0.00,0.000,0,64.98,0.00,917850,0.000,0.000,0.000,
20,0.00,0.000,0,64.98,0.00,917850,0.000,0.000,0.000,
24,0.00,0.000,0,64.98,0.00,917850,0.000,0.000,0.000,
25,0.00,0.000,0,64.98,0.00,917850,0.000,0.000,0.000,
26,0.00,0.000,0,64.98,0.00,917850,0.000,0.000,0.000,
27,0.00,0.000,0,64.98,0.00,917850,0.000,0.000,0.000,
28,0.00,0.000,0,64.98,0.00,917850,0.000,0.000,0.000,
29,0.00,0.000,0,64.98,0.00,917850,0.000,0.000,0.000,
30,0.00,0.000,0,64.98,0.00,917850,0.000,0.000,0.000,
31,0.00,0.000,0,64.98,0.00,917850,0.000,0.000,0.000,
32,0.00,0.000,0,64.98,0.00,917850,0.000,0.000,0.000,
1,0.00,0.000,0,64.98,0.00,917850,0.000,0.000,0.000,
2,0.00,0.000,0,64.98,0.00,917850,0.000,0.000,0.000,
3,0.00,0.000,0,64.98,0.00,917850,0.000,0.000,0.000,
4,0.00,0.000,0,64.98,0.00,917850,0.000,0.000,0.000,
5,0.00,0.000,0,64.98,0.00,917850,0.000,0.000,0.000,
6,0.00,0.000,0,64.98,0.00,917850,0.000,0.000,0.000,
17,0.00,0.000,0,64.98,0.00,917850,0.000,0.000,0.000,
19,0.00,0.000,0,64.98,0.00,917850,0.000,0.000,0.000,
20,0.00,0.000,0,64.98,0.00,917850,0.000,0.000,0.000,
24,0.00,0.000,0,64.98,0.00,917850,0.000,0.000,0.000,
25,0.00,0.000,0,64.98,0.00,917850,0.000,0.000,0.000,
26,0.00,0.000,0,64.98,0.00,917850,0.000,0.000,0.000,
27,0.00,0.000,0,64.98,0.00,917850,0.000,0.000,0.000,
28,0.00,0.000,0,64.98,0.00,917850,0.000,0.000,0.000,
29,0.00,0.000,0,64.98,0.00,917850,0.000,0.000,0.000,
30,0.00,0.000,0,64.98,0.00,917850,0.000,0.000,0.000,
31,0.00,0.000,0,64.98,0.00,917850,0.000,0.000,0.000,
32,0.00,0.000,0,64.98,0.00,917850,0.000,0.000,0.000,
1,0.00,0.000,0,65.16,0.00,917850,0.000,0.000,0.000,
2,0.00,0.000,0,65.16,0.00,917850,0.000,0.000,0.000,
3,0.00,0.000,0,65.16,0.00,917850,0.000,0.000,0.000,
4,0.00,0.000,0,65.16,0.00,917850,0.000,0.000,0.000,
5,0.00,0.000,0,65.16,0.00,917850,0.000,0.000,0.000,
6,0.00,0.000,0,65.16,0.00,917850,0.000,0.000,0.000,
24,0.00,0.000,0,65.16,0.00,917850,0.000,0.000,0.000,
25,0.00,0.000,0,65.16,0.00,917850,0.000,0.000,0.000,
26,0.00,0.000,0,65.16,0.00,917850,0.000,0.000,0.000,
27,0.00,0.000,0,65.16,0.00,917850,0.000,0.000,0.000,
28,0.00,0.000,0,65.16,0.00,917850,0.000,0.000,0.000,
29,0.00,0.000,0,65.16,0.00,917850,0.000,0.000,0.000,
30,0.00,0.000,0,65.16,0.00,917850,0.000,0.000,0.000,
31,0.00,0.000,0,65.16,0.00,917850,0.000,0.000,0.000,
32,0.00,0.000,0,65.16,0.00,917850,0.000,0.000,0.000,
1,0.00,0.000,0,65.16,0.00,917850,0.000,0.000,0.000,
2,0.00,0.000,0,65.16,0.00,917850,0.000,0.000,0.000,
3,0.00,0.000,0,65.16,0.00,917850,0.000,0.000,0.000,
4,0.00,0.000,0,65.16,0.00,917850,0.000,0.000,0.000,
5,0.00,0.000,0,65.16,0.00,917850,0.000,0.000,0.000,
6,0.00,0.000,0,65.16,0.00,917850,0.000,0.000,0.000,
24,0.00,0.000,0,65.16,0.00,917850,0.000,0.000,0.000,
25,0.00,0.000,0,65.16,0.00,917850,0.000,0.000,0.000,
26,0.00,0.000,0,65.16,0.00,917850,0.000,0.000,0.000,
27,0.00,0.000,0,65.16,0.00,917850,0.000,0.000,0.000,
28,0.00,0.000,0,65.16,0.00,917850,0.000,0.000,0.000,
29,0.00,0.000,0,65.16,0.00,917850,0.000,0.000,0.000,
30,0.00,0.000,0,65.16,0.00,917850,0.000,0.000,0.000,
31,0.00,0.000,0,65.16,0.00,917850,0.000,0.000,0.000,
32,0.00,0.000,0,65.16,0.00,917850,0.000,0.000,0.000,
1,0.00,0.000,0,65.34,0.00,917850,0.000,0.000,0.000,
2,0.00,0.000,0,65.34,0.00,917850,0.000,0.000,0.000,
3,0.00,0.000,0,65.34,0.00,917850,0.000,0.000,0.000,
4,0.00,0.000,0,65.34,0.00,917850,0.000,0.000,0.000,
5,0.00,0.000,0,65.34,0.00,917850,0.000,0.000,0.000,
6,0.00,0.000,0,65.34,0.00,917850,0.000,0.000,0.000,
8,0.00,0.000,0,65.34,0.00,917850,0.000,0.000,0.000,
24,0.00,0.000,0,65.34,0.00,917850,0.000,0.000,0.000,
25,0.00,0.000,0,65.34,0.00,917850,0.000,0.000,0.000,
26,0.00,0.000,0,65.34,0.00,917850,0.000,0.000,0.000,
27,0.00,0.000,0,65.34,0.00,917850,0.000,0.000,0.000,
28,0.00,0.000,0,65.34,0.00,917850,0.000,0.000,0.000,
29,0.00,0.000,0,65.34,0.00,917850,0.000,0.000,0.000,
30,0.00,0.000,0,65.34,0.00,917850,0.000,0.000,0.000,
31,0.00,0.000,0,65.34,0.00,917850,0.000,0.000,0.000,
32,0.00,0.000,0,65.34,0.00,917850,0.000,0.000,0.000,
1,0.00,0.000,0,65.34,0.00,917850,0.000,0.000,0.000,
2,0.00,0.000,0,65.34,0.00,917850,0.000,0.000,0.000,
3,0.00,0.000,0,65.34,0.00,917850,0.000,0.000,0.000,
4,0.00,0.000,0,65.34,0.00,917850,0.000,0.000,0.000,
5,0.00,0.000,0,65.34,0.00,917850,0.000,0.000,0.000,
6,0.00,0.000,0,65.34,0.00,917850,0.000,0.000,0.000,
8,0.00,0.000,0,65.34,0.00,917850,0.000,0.000,0.000,
24,0.00,0.000,0,65.34,0.00,917850,0.000,0.000,0.000,
25,0.00,0.000,0,65.34,0.00,917850,0.000,0.000,0.000,
26,0.00,0.000,0,65.34,0.00,917850,0.000,0.000,0.000,
27,0.00,0.000,0,65.34,0.00,917850,0.000,0.000,0.000,
28,0.00,0.000,0,65.34,0.00,917850,0.000,0.000,0.000,
29,0.00,0.000,0,65.34,0.00,917850,0.000,0.000,0.000,
30,0.00,0.000,0,65.34,0.00,917850,0.000,0.000,0.000,
31,0.00,0.000,0,65.34,0.00,917850,0.000,0.000,0.000,
32,0.00,0.000,0,65.34,0.00,917850,0.000,0.000,0.000,
1,0.00,0.000,0,65.52,0.00,918050,0.000,0.000,0.000,
2,0.00,0.000,0,65.52,0.00,918050,0.000,0.000,0.000,
3,0.00,0.000,0,65.52,0.00,918050,0.000,0.000,0.000,
4,0.00,0.000,0,65.52,0.00,918050,0.000,0.000,0.000,
5,0.00,0.000,0,65.52,0.00,918050,0.000,0.000,0.000,
6,0.00,0.000,0,65.52,0.00,918050,0.000,0.000,0.000,
9,0.00,0.000,0,65.52,0.00,918050,0.000,0.000,0.000,
10,0.00,0.000,0,65.52,0.00,918050,0.000,0.000,0.000,
24,0.00,0.000,0,65.52,0.00,918050,0.000,0.000,0.000,
25,0.00,0.000,0,65.52,0.00,918050,0.000,0.000,0.000,
26,0.00,0.000,0,65.52,0.00,918050,0.000,0.000,0.000,
27,0.00,0.000,0,65.52,0.00,918050,0.000,0.000,0.000,
28,0.00,0.000,0,65.52,0.00,918050,0.000,0.000,0.000,
29,0.00,0.000,0,65.52,0.00,918050,0.000,0.000,0.000,
30,0.00,0.000,0,65.52,0.00,918050,0.000,0.000,0.000,
31,0.00,0.000,0,65.52,0.00,918050,0.000,0.000,0.000,
32,0.00,0.000,0,65.52,0.00,918050,0.000,0.000,0.000,
1,0.00,0.000,0,65.52,0.00,918050,0.000,0.000,0.000,
2,0.00,0.000,0,65.52,0.00,918050,0.000,0.000,0.000,
3,0.00,0.000,0,65.52,0.00,918050,0.000,0.000,0.000,
4,0.00,0.000,0,65.52,0.00,918050,0.000,0.000,0.000,
5,0.00,0.000,0,65.52,0.00,918050,0.000,0.000,0.000,
6,0.00,0.000,0,65.52,0.00,918050,0.000,0.000,0.000,
9,0.00,0.000,0,65.52,0.00,918050,0.000,0.000,0.000,
10,0.00,0.000,0,65.52,0.00,918050,0.000,0.000,0.000,
24,0.00,0.000,0,65.52,0.00,918050,0.000,0.000,0.000,
25,0.00,0.000,0,65.52,0.00,918050,0.000,0.000,0.000,
26,0.00,0.000,0,65.52,0.00,918050,0.000,0.000,0.000,
27,0.00,0.000,0,65.52,0.00,918050,0.000,0.000,0.000,
28,0.00,0.000,0,65.52,0.00,918050,0.000,0.000,0.000,
29,0.00,0.000,0,65.52,0.00,918050,0.000,0.000,0.000,
30,0.00,0.000,0,65.52,0.00,918050,0.000,0.000,0.000,
31,0.00,0.000,0,65.52,0.00,918050,0.000,0.000,0.000,
32,0.00,0.000,0,65.52,0.00,918050,0.000,0.000,0.000,
1,0.00,0.000,0,65.70,0.00,918050,0.000,0.000,0.000,
2,0.00,0.000,0,65.70,0.00,918050,0.000,0.000,0.000,
3,0.00,0.000,0,65.70,0.00,918050,0.000,0.000,0.000,
4,0.00,0.000,0,65.70,0.00,918050,0.000,0.000,0.000,
5,0.00,0.000,0,65.70,0.00,918050,0.000,0.000,0.000,
6,0.00,0.000,0,65.70,0.00,918050,0.000,0.000,0.000,
9,0.00,0.000,0,65.70,0.00,918050,0.000,0.000,0.000,
10,0.00,0.000,0,65.70,0.00,918050,0.000,0.000,0.000,
20,0.00,0.000,0,65.70,0.00,918050,0.000,0.000,0.000,
24,0.00,0.000,0,65.70,0.00,918050,0.000,0.000,0.000,
25,0.00,0.000,0,65.70,0.00,918050,0.000,0.000,0.000,
26,0.00,0.000,0,65.70,0.00,918050,0.000,0.000,0.000,
27,0.00,0.000,0,65.70,0.00,918050,0.000,0.000,0.000,
28,0.00,0.000,0,65.70,0.00,918050,0.000,0.000,0.000,
29,0.00,0.000,0,65.70,0.00,918050,0.000,0.000,0.000,
30,0.00,0.000,0,65.70,0.00,918050,0.000,0.000,0.000,
31,0.00,0.000,0,65.70,0.00,918050,0.000,0.000,0.000,
32,0.00,0.000,0,65.70,0.00,918050,0.000,0.000,0.000,
1,0.00,0.000,0,65.70,0.00,918050,0.000,0.000,0.000,
2,0.00,0.000,0,65.70,0.00,918050,0.000,0.000,0.000,
3,0.00,0.000,0,65.70,0.00,918050,0.000,0.000,0.000,
4,0.00,0.000,0,65.70,0.00,918050,0.000,0.000,0.000,
5,0.00,0.000,0,65.70,0.00,918050,0.000,0.000,0.000,
6,0.00,0.000,0,65.70,0.00,918050,0.000,0.000,0.000,
9,0.00,0.000,0,65.70,0.00,918050,0.000,0.000,0.000,
10,0.00,0.000,0,65.70,0.00,918050,0.000,0.000,0.000,
20,0.00,0.000,0,65.70,0.00,918050,0.000,0.000,0.000,
24,0.00,0.000,0,65.70,0.00,918050,0.000,0.000,0.000,
25,0.00,0.000,0,65.70,0.00,918050,0.000,0.000,0.000,
26,0.00,0.000,0,65.70,0.00,918050,0.000,0.000,0.000,
27,0.00,0.000,0,65.70,0.00,918050,0.000,0.000,0.000,
28,0.00,0.000,0,65.70,0.00,918050,0.000,0.000,0.000,
29,0.00,0.000,0,65.70,0.00,918050,0.000,0.000,0.000,
30,0.00,0.000,0,65.70,0.00,918050,0.000,0.000,0.000,
31,0.00,0.000,0,65.70,0.00,918050,0.000,0.000,0.000,
32,0.00,0.000,0,65.70,0.00,918050,0.000,0.000,0.000,
1,0.00,0.000,0,65.88,0.00,918050,0.000,0.000,0.000,
2,0.00,0.000,0,65.88,0.00,918050,0.000,0.000,0.000,
3,0.00,0.000,0,65.88,0.00,918050,0.000,0.000,0.000,
4,0.00,0.000,0,65.88,0.00,918050,0.000,0.000,0.000,
5,0.00,0.000,0,65.88,0.00,918050,0.000,0.000,0.000,
6,0.00,0.000,0,65.88,0.00,918050,0.000,0.000,0.000,
20,0.00,0.000,0,65.88,0.00,918050,0.000,0.000,0.000,
24,0.00,0.000,0,65.88,0.00,918050,0.000,0.000,0.000,
25,0.00,0.000,0,65.88,0.00,918050,0.000,0.000,0.000,
26,0.00,0.000,0,65.88,0.00,918050,0.000,0.000,0.000,
27,0.00,0.000,0,65.88,0.00,918050,0.000,0.000,0.000,
28,0.00,0.000,0,65.88,0.00,918050,0.000,0.000,0.000,
29,0.00,0.000,0,65.88,0.00,918050,0.000,0.000,0.000,
30,0.00,0.000,0,65.88,0.00,918050,0.000,0.000,0.000,
31,0.00,0.000,0,65.88,0.00,918050,0.000,0.000,0.000,
32,0.00,0.000,0,65.88,0.00,918050,0.000,0.000,0.000,
1,0.00,0.000,0,65.88,0.00,918050,0.000,0.000,0.000,
2,0.00,0.000,0,65.88,0.00,918050,0.000,0.000,0.000,
3,0.00,0.000,0,65.88,0.00,918050,0.000,0.000,0.000,
4,0.00,0.000,0,65.88,0.00,918050,0.000,0.000,0.000,
5,0.00,0.000,0,65.88,0.00,918050,0.000,0.000,0.000,
6,0.00,0.000,0,65.88,0.00,918050,0.000,0.000,0.000,
20,0.00,0.000,0,65.88,0.00,918050,0.000,0.000,0.000,
24,0.00,0.000,0,65.88,0.00,918050,0.000,0.000,0.000,
25,0.00,0.000,0,65.88,0.00,918050,0.000,0.000,0.000,
26,0.00,0.000,0,65.88,0.00,918050,0.000,0.000,0.000,
27,0.00,0.000,0,65.88,0.00,918050,0.000,0.000,0.000,
28,0.00,0.000,0,65.88,0.00,918050,0.000,0.000,0.000,
29,0.00,0.000,0,65.88,0.00,918050,0.000,0.000,0.000,
30,0.00,0.000,0,65.88,0.00,918050,0.000,0.000,0.000,
31,0.00,0.000,0,65.88,0.00,918050,0.000,0.000,0.000,
32,0.00,0.000,0,65.88,0.00,918050,0.000,0.000,0.000,
1,0.00,0.000,0,66.06,0.00,918050,0.000,0.000,0.000,
2,0.00,0.000,0,66.06,0.00,918050,0.000,0.000,0.000,
3,0.00,0.000,0,66.06,0.00,918050,0.000,0.000,0.000,
4,0.00,0.000,0,66.06,0.00,918050,0.000,0.000,0.000,
5,0.00,0.000,0,66.06,0.00,918050,0.000,0.000,0.000,
6,0.00,0.000,0,66.06,0.00,918050,0.000,0.000,0.000,
20,0.00,0.000,0,66.06,0.00,918050,0.000,0.000,0.000,
24,0.00,0.000,0,66.06,0.00,918050,0.000,0.000,0.000,
26,0.00,0.000,0,66.06,0.00,918050,0.000,0.000,0.000,
27,0.00,0.000,0,66.06,0.00,918050,0.000,0.000,0.000,
28,0.00,0.000,0,66.06,0.00,918050,0.000,0.000,0.000,
29,0.00,0.000,0,66.06,0.00,918050,0.000,0.000,0.000,
30,0.00,0.000,0,66.06,0.00,918050,0.000,0.000,0.000,
31,0.00,0.000,0,66.06,0.00,918050,0.000,0.000,0.000,
32,0.00,0.000,0,66.06,0.00,918050,0.000,0.000,0.000,
1,0.00,0.000,0,66.06,0.00,918050,0.000,0.000,0.000,
2,0.00,0.000,0,66.06,0.00,918050,0.000,0.000,0.000,
3,0.00,0.000,0,66.06,0.00,918050,0.000,0.000,0.000,
4,0.00,0.000,0,66.06,0.00,918050,0.000,0.000,0.000,
5,0.00,0.000,0,66.06,0.00,918050,0.000,0.000,0.000,
6,0.00,0.000,0,66.06,0.00,918050,0.000,0.000,0.000,
20,0.00,0.000,0,66.06,0.00,918050,0.000,0.000,0.000,
24,0.00,0.000,0,66.06,0.00,918050,0.000,0.000,0.000,
26,0.00,0.000,0,66.06,0.00,918050,0.000,0.000,0.000,
27,0.00,0.000,0,66.06,0.00,918050,0.000,0.000,0.000,
28,0.00,0.000,0,66.06,0.00,918050,0.000,0.000,0.000,
29,0.00,0.000,0,66.06,0.00,918050,0.000,0.000,0.000,
30,0.00,0.000,0,66.06,0.00,918050,0.000,0.000,0.000,
31,0.00,0.000,0,66.06,0.00,918050,0.000,0.000,0.000,
32,0.00,0.000,0,66.06,0.00,918050,0.000,0.000,0.000,
1,0.00,0.000,0,66.24,0.00,918249,0.000,0.000,0.000,
2,0.00,0.000,0,66.24,0.00,918249,0.000,0.000,0.000,
3,0.00,0.000,0,66.24,0.00,918249,0.000,0.000,0.000,
4,0.00,0.000,0,66.24,0.00,918249,0.000,0.000,0.000,
5,0.00,0.000,0,66.24,0.00,918249,0.000,0.000,0.000,
6,0.00,0.000,0,66.24,0.00,918249,0.000,0.000,0.000,
20,0.00,0.000,0,66.24,0.00,918249,0.000,0.000,0.000,
24,0.00,0.000,0,66.24,0.00,918249,0.000,0.000,0.000,
25,0.00,0.000,0,66.24,0.00,918249,0.000,0.000,0.000,
26,0.00,0.000,0,66.24,0.00,918249,0.000,0.000,0.000,
27,0.00,0.000,0,66.24,0.00,918249,0.000,0.000,0.000,
28,0.00,0.000,0,66.24,0.00,918249,0.000,0.000,0.000,
29,0.00,0.000,0,66.24,0.00,918249,0.000,0.000,0.000,
30,0.00,0.000,0,66.24,0.00,918249,0.000,0.000,0.000,
31,0.00,0.000,0,66.24,0.00,918249,0.000,0.000,0.000,
32,0.00,0.000,0,66.24,0.00,918249,0.000,0.000,0.000,
1,0.00,0.000,0,66.24,0.00,918249,0.000,0.000,0.000,
2,0.00,0.000,0,66.24,0.00,918249,0.000,0.000,0.000,
3,0.00,0.000,0,66.24,0.00,918249,0.000,0.000,0.000,
4,0.00,0.000,0,66.24,0.00,918249,0.000,0.000,0.000,
5,0.00,0.000,0,66.24,0.00,918249,0.000,0.000,0.000,
6,0.00,0.000,0,66.24,0.00,918249,0.000,0.000,0.000,
20,0.00,0.000,0,66.24,0.00,918249,0.000,0.000,0.000,
24,0.00,0.000,0,66.24,0.00,918249,0.000,0.000,0.000,
25,0.00,0.000,0,66.24,0.00,918249,0.000,0.000,0.000,
26,0.00,0.000,0,66.24,0.00,918249,0.000,0.000,0.000,
27,0.00,0.000,0,66.24,0.00,918249,0.000,0.000,0.000,
28,0.00,0.000,0,66.24,0.00,918249,0.000,0.000,0.000,
29,0.00,0.000,0,66.24,0.00,918249,0.000,0.000,0.000,
30,0.00,0.000,0,66.24,0.00,918249,0.000,0.000,0.000,
31,0.00,0.000,0,66.24,0.00,918249,0.000,0.000,0.000,
32,0.00,0.000,0,66.24,0.00,918249,0.000,0.000,0.000,
1,0.00,0.000,0,66.42,0.00,918249,0.000,0.000,0.000,
2,0.00,0.000,0,66.42,0.00,918249,0.000,0.000,0.000,
3,0.00,0.000,0,66.42,0.00,918249,0.000,0.000,0.000,
4,0.00,0.000,0,66.42,0.00,918249,0.000,0.000,0.000,
5,0.00,0.000,0,66.42,0.00,918249,0.000,0.000,0.000,
6,0.00,0.000,0,66.42,0.00,918249,0.000,0.000,0.000,
7,0.00,0.000,0,66.42,0.00,918249,0.000,0.000,0.000,
20,0.00,0.000,0,66.42,0.00,918249,0.000,0.000,0.000,
24,0.00,0.000,0,66.42,0.00,918249,0.000,0.000,0.000,
25,0.00,0.000,0,66.42,0.00,918249,0.000,0.000,0.000,
26,0.00,0.000,0,66.42,0.00,918249,0.000,0.000,0.000,
27,0.00,0.000,0,66.42,0.00,918249,0.000,0.000,0.000,
28,0.00,0.000,0,66.42,0.00,918249,0.000,0.000,0.000,
29,0.00,0.000,0,66.42,0.00,918249,0.000,0.000,0.000,
30,0.00,0.000,0,66.42,0.00,918249,0.000,0.000,0.000,
31,0.00,0.000,0,66.42,0.00,918249,0.000,0.000,0.000,
32,66.60,1.452,2,66.42,-16.00,918249,1.281,0.554,-0.400,
1,0.00,0.000,0,66.42,0.00,918249,0.000,0.000,0.000,
2,0.00,0.000,0,66.42,0.00,918249,0.000,0.000,0.000,
3,0.00,0.000,0,66.42,0.00,918249,0.000,0.000,0.000,
4,0.00,0.000,0,66.42,0.00,918249,0.000,0.000,0.000,
5,0.00,0.000,0,66.42,0.00,918249,0.000,0.000,0.000,
6,0.00,0.000,0,66.42,0.00,918249,0.000,0.000,0.000,
7,0.00,0.000,0,66.42,0.00,918249,0.000,0.000,0.000,
20,0.00,0.000,0,66.42,0.00,918249,0.000,0.000,0.000,
24,0.00,0.000,0,66.42,0.00,918249,0.000,0.000,0.000,
25,0.00,0.000,0,66.42,0.00,918249,0.000,0.000,0.000,
26,0.00,0.000,0,66.42,0.00,918249,0.000,0.000,0.000,
27,0.00,0.000,0,66.42,0.00,918249,0.000,0.000,0.000,
28,0.00,0.000,0,66.42,0.00,918249,0.000,0.000,0.000,
29,0.00,0.000,0,66.42,0.00,918249,0.000,0.000,0.000,
30,0.00,0.000,0,66.42,0.00,918249,0.000,0.000,0.000,
31,0.00,0.000,0,66.42,0.00,918249,0.000,0.000,0.000,
32,66.60,1.452,2,66.42,-16.00,918249,1.281,0.554,-0.400,
1,0.00,0.000,0,66.60,0.00,918249,0.000,0.000,0.000,
2,0.00,0.000,0,66.60,0.00,918249,0.000,0.000,0.000,
3,0.00,0.000,0,66.60,0.00,918249,0.000,0.000,0.000,
4,0.00,0.000,0,66.60,0.00,918249,0.000,0.000,0.000,
5,0.00,0.000,0,66.60,0.00,918249,0.000,0.000,0.000,
6,0.00,0.000,0,66.60,0.00,918249,0.000,0.000,0.000,
7,0.00,0.000,0,66.60,0.00,918249,0.000,0.000,0.000,
24,0.00,0.000,0,66.60,0.00,918249,0.000,0.000,0.000,
25,0.00,0.000,0,66.60,0.00,918249,0.000,0.000,0.000,
26,0.00,0.000,0,66.60,0.00,918249,0.000,0.000,0.000,
27,0.00,0.000,0,66.60,0.00,918249,0.000,0.000,0.000,
