Ch,AziCorr(deg),Dist(m),Rfl,Azi(deg),Ele(deg),t(us),x(m),y(m),z(m),
13,0.00,0.000,0,97.56,0.00,926899,0.000,0.000,0.000,
14,0.00,0.000,0,97.56,0.00,926899,0.000,0.000,0.000,
15,0.00,0.000,0,97.56,0.00,926899,0.000,0.000,0.000,
16,0.00,0.000,0,97.56,0.00,926899,0.000,0.000,0.000,
17,0.00,0.000,0,97.56,0.00,926899,0.000,0.000,0.000,
18,0.00,0.000,0,97.56,0.00,926899,0.000,0.000,0.000,
19,0.00,0.000,0,97.56,0.00,926899,0.000,0.000,0.000,
20,0.00,0.000,0,97.56,0.00,926899,0.000,0.000,0.000,
21,0.00,0.000,0,97.56,0.00,926899,0.000,0.000,0.000,
22,0.00,0.000,0,97.56,0.00,926899,0.000,0.000,0.000,
23,0.00,0.000,0,97.56,0.00,926899,0.000,0.000,0.000,
24,0.00,0.000,0,97.56,0.00,926899,0.000,0.000,0.000,
25,0.00,0.000,0,97.56,0.00,926899,0.000,0.000,0.000,
26,0.00,0.000,0,97.56,0.00,926899,0.000,0.000,0.000,
27,0.00,0.000,0,97.56,0.00,926899,0.000,0.000,0.000,
28,0.00,0.000,0,97.56,0.00,926899,0.000,0.000,0.000,
29,0.00,0.000,0,97.56,0.00,926899,0.000,0.000,0.000,
30,0.00,0.000,0,97.56,0.00,926899,0.000,0.000,0.000,
31,0.00,0.000,0,97.56,0.00,926899,0.000,0.000,0.000,
32,0.00,0.000,0,97.56,0.00,926899,0.000,0.000,0.000,
1,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
2,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
3,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
4,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
5,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
6,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
7,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
8,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
9,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
10,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
11,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
12,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
13,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
14,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
15,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
16,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
17,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
18,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
19,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
20,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
21,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
22,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
23,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
24,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
25,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
26,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
27,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
28,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
29,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
30,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
31,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
32,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
1,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
2,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
3,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
4,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
5,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
6,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
7,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
8,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
9,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
10,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
11,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
12,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
13,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
14,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
15,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
16,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
17,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
18,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
19,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
20,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
21,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
22,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
23,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
24,0.00,0.000,0,97.74,0.00,926899,0.000,0.000,0.000,
